id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,room_type_id,location_id
6.74e+17,Hotel in New York · ★4.67 · 2 bedrooms · 3 beds · 1 private bath,470173109,Irina,Manhattan,East Harlem,40.80827,-73.93874,Private room,160.0,1,15,2024-01-21,0.82,6,137,12,Exempt,1,56
1457505.0,Rental unit in Brooklyn · ★4.62 · Studio · 1 bed · 1 bath,7815949,Denae,Brooklyn,Crown Heights,40.67096,-73.92696,Entire home/apt,98.0,30,77,2024-01-10,0.62,1,126,3,,2,15
52637377.0,Rental unit in New York · ★4.43 · 1 bedroom · 2 beds · 1 shared bath,408979935,Koichi,Manhattan,Chelsea,40.74924,-73.99823,Private room,54.0,3,134,2024-01-21,4.74,19,35,58,Exempt,1,30
53654994.0,Rental unit in Brooklyn · ★4.93 · 5 bedrooms · 1 bed · 4 baths,4888892,Darina,Brooklyn,Bushwick,40.70078,-73.91992,Private room,75.0,30,14,2024-01-01,0.55,6,283,5,,1,11
6.51e+17,Rental unit in Queens · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,6902927,Sandra,Queens,Maspeth,40.72558,-73.9024,Private room,60.0,30,50,2024-01-14,2.84,2,154,27,,1,57
43268369.0,Rental unit in New York · ★4.56 · Studio · 1 bed · 1 bath,51548122,Jeniffer,Manhattan,Nolita,40.72009,-73.99518,Entire home/apt,120.0,15,27,2024-01-20,1.0,52,73,13,Exempt,2,58
1278784.0,Rental unit in Bronx · ★4.86 · 1 bedroom · 2 beds · 1 shared bath,6959061,Roque,Bronx,Longwood,40.81341,-73.90544,Private room,76.0,30,188,2024-02-03,1.46,1,231,18,,1,59
20583769.0,Townhouse in Brooklyn · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,166634,Lou,Brooklyn,Brownsville,40.66143417,-73.91320038,Private room,55.0,2,119,2024-01-15,2.03,3,23,24,OSE-STRREG-0000986,1,42
21034242.0,Condo in New York · ★4.96 · 1 bedroom · 1 bed · 1 bath,2530122,Chia,Manhattan,Hell's Kitchen,40.76408723,-73.98869946,Entire home/apt,105.0,30,53,2024-01-20,1.03,2,244,10,,2,29
8.63e+17,Rental unit in New York · ★4.98 · 1 bedroom · 1 bed · 1 bath,47336995,Mario,Manhattan,Chelsea,40.75071962,-73.99581707,Entire home/apt,426.0,3,64,2024-01-29,6.25,1,317,64,Exempt,2,30
7.75e+17,Rental unit in New York · ★4.94 · 1 bedroom · 1 bed · 1 bath,490367048,George,Manhattan,Hell's Kitchen,40.76321,-73.99002,Entire home/apt,227.0,3,66,2024-01-28,4.69,1,196,58,Exempt,2,29
43245957.0,Rental unit in New York · ★4.76 · Studio · 1 bed · 1 bath,51548122,Jeniffer,Manhattan,Little Italy,40.71998,-73.99579,Entire home/apt,188.0,15,29,2024-01-20,0.79,52,73,16,Exempt,2,13
8.36e+17,Rental unit in New York · ★4.84 · 1 bedroom · 2 beds · 1 bath,197053492,Mint House At 70 Pine,Manhattan,Financial District,40.70690842,-74.00880929,Entire home/apt,290.0,1,178,2024-01-28,2.92,8,337,73,Exempt,2,18
8.33e+17,Hotel in Brooklyn · ★4.33 · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,Brooklyn,Gowanus,40.68148625,-73.98470259,Private room,92.0,1,24,2024-01-19,2.87,191,255,24,Exempt,1,45
6764316.0,Guest suite in Brooklyn · ★4.88 · 2 bedrooms · 2 beds · 1 bath,362418,Julia,Brooklyn,DUMBO,40.70461,-73.98776,Entire home/apt,236.0,4,327,2024-01-16,3.11,1,86,48,OSE-STRREG-0000764,2,60
7.15e+17,Rental unit in  Bronx · ★4.79 · 1 bedroom · 1 bed · 1 bath,51468488,Chris,Bronx,Concourse,40.82214,-73.92868,Private room,180.0,1,58,2024-01-21,4.05,2,310,49,OSE-STRREG-0000429,1,61
52797203.0,Rental unit in New York · ★4.60 · 1 bedroom · 1 bed · 1 bath,35127770,Cesca,Manhattan,Chinatown,40.71521,-73.99953,Entire home/apt,150.0,30,10,2024-01-04,0.41,1,235,4,,2,54
51015077.0,Rental unit in New York · ★4.77 · Studio · 2 beds · 1 bath,8309060,Julia,Manhattan,Midtown,40.74782,-73.98697,Entire home/apt,141.0,1,84,2024-01-27,2.87,9,185,53,OSE-STRREG-1078654,2,17
19845074.0,Rental unit in New York · ★4.68 · Studio · 1 bed · 1 shared bath,2409072,Erika,Manhattan,Harlem,40.82615,-73.94447,Private room,80.0,30,22,2024-01-04,0.28,2,23,2,,1,6
27395171.0,Home in Flushing  · ★4.87 · 1 bedroom · 1 bed · 1 private bath,205745676,Liqin,Queens,Flushing,40.7593,-73.8199,Private room,102.0,1,173,2024-02-03,2.59,6,307,61,Exempt,1,62
7.46e+17,Home in Brooklyn · ★4.91 · 1 bedroom · 1 private bath,467974528,Gichard,Brooklyn,Canarsie,40.63882612,-73.88505289,Private room,76.0,2,34,2024-02-01,2.23,2,338,27,OSE-STRREG-0001087,1,40
7.96e+17,Guest suite in Brooklyn · ★4.93 · 1 bedroom · 1 bed · 1 bath,494085113,Pedro,Brooklyn,East Flatbush,40.63936777,-73.9322166,Entire home/apt,105.0,2,44,2024-01-02,3.74,1,34,44,OSE-STRREG-0000504,2,39
9.34e+17,Rental unit in New York · ★4.46 · 1 bedroom · 1 bed · 1 shared bath,480741357,Mariana,Manhattan,Harlem,40.823696,-73.951262,Private room,80.0,2,13,2024-01-15,1.97,1,258,13,Exempt,1,6
7.31e+17,Rental unit in New York · ★4.93 · Studio · 1 bed · 1 bath,95303084,David,Manhattan,Upper West Side,40.78842,-73.96844,Entire home/apt,235.0,30,42,2024-01-18,2.66,9,305,32,,2,20
846854.0,Rental unit in New York · ★4.95 · 2 bedrooms · 1.5 baths,4422368,Dirk,Manhattan,Upper West Side,40.78711,-73.97226,Entire home/apt,300.0,30,105,2024-01-26,0.8,1,201,5,,2,20
7.77e+17,Guest suite in Brooklyn · ★4.99 · 1 bedroom · 1.5 baths,107034314,Merlberg,Brooklyn,Canarsie,40.64603163,-73.90389734,Entire home/apt,231.0,1,82,2024-01-21,6.15,1,261,72,OSE-STRREG-0000498,2,40
1.01e+18,Guest suite in Brooklyn · ★5.0 · 1 bedroom · 2 beds · 1 private bath,37984527,Alexis,Brooklyn,Cypress Hills,40.67756649,-73.90605375,Private room,94.0,1,19,2024-01-31,5.59,1,33,19,OSE-STRREG-0000070,1,26
7.87e+17,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 bath,492294901,Goli,Brooklyn,Williamsburg,40.7173717,-73.9573375,Entire home/apt,200.0,30,20,2024-01-27,1.46,1,208,17,,2,33
46436583.0,Rental unit in New York · ★4.38 · Studio · 3 beds · 1 bath,348619646,Nomad,Manhattan,Midtown,40.74665,-73.9888,Entire home/apt,143.0,7,37,2024-01-15,1.21,53,64,19,Exempt,2,17
53111559.0,Serviced apartment in New York · ★4.68 · 2 bedrooms · 2 beds · 1 bath,176950781,Aka Times Square,Manhattan,Theater District,40.75778,-73.98528,Entire home/apt,392.0,7,19,2024-01-20,3.65,8,364,19,Exempt,2,63
10165064.0,Guest suite in New York · ★4.96 · 1 bedroom · 1 bed · 1 private bath,39603281,Martin,Manhattan,Upper West Side,40.79286,-73.96823,Private room,273.0,2,364,2024-01-15,3.7,1,219,34,OSE-STRREG-0000445,1,20
20990770.0,Home in Brooklyn · ★4.69 · Studio · 1 bed · 2 shared baths,151084261,Frank,Brooklyn,Williamsburg,40.71717,-73.94916,Private room,51.0,30,32,2024-01-21,0.41,8,270,5,,1,33
1.04e+18,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bath,3818314,Levi,Brooklyn,Bedford-Stuyvesant,40.68709001,-73.92193152,Entire home/apt,156.0,2,11,2024-02-01,7.33,3,62,11,Exempt,2,9
50060238.0,Rental unit in Brooklyn · ★4.96 · 1 bedroom · 1 bed · 1 private bath,224047081,Alexander,Brooklyn,Sea Gate,40.57706,-74.01059,Private room,69.0,3,23,2024-01-19,0.71,16,76,1,Exempt,1,64
9.81e+17,Home in Queens · ★4.72 · 1 bedroom · 1 bed · 1 shared bath,536643809,David And Mila,Queens,Astoria,40.77022,-73.92686,Private room,62.0,1,18,2024-01-13,3.8,3,94,18,Exempt,1,38
8.97e+17,Rental unit in Brooklyn · ★4.70 · 2 bedrooms · 1 bath,33817836,Eric,Brooklyn,East Flatbush,40.64865,-73.94508,Entire home/apt,169.0,30,20,2024-01-31,2.35,9,180,20,,2,39
6.95e+17,casa particular in  Queens · ★4.83 · 1 bedroom · 1 shared bath,401623107,Yaneth,Queens,Jackson Heights,40.75528,-73.88427,Private room,100.0,2,35,2024-01-20,1.98,1,353,33,OSE-STRREG-0000928,1,65
21080763.0,Rental unit in New York · ★4.87 · 2 bedrooms · 2 beds · 1 bath,61391963,Stay With Vibe,Manhattan,Kips Bay,40.74184,-73.98031,Entire home/apt,100.0,30,15,2024-01-31,0.21,130,365,2,,2,66
5.22e+17,Villa in Staten Island · ★5.0 · 4 bedrooms · 5 beds · 2.5 baths,100051549,Alex,Staten Island,Tompkinsville,40.62556,-74.08606,Private room,525.0,3,26,2024-01-21,1.02,1,332,17,OSE-STRREG-0000590,1,67
42504616.0,Condo in New York · ★4.83 · Studio · 1 bed · 1 bath,61391963,Stay With Vibe,Manhattan,Upper East Side,40.77916,-73.95661,Entire home/apt,123.0,30,18,2024-01-15,0.39,130,351,3,,2,10
26803556.0,Townhouse in Brooklyn · ★4.96 · 2 bedrooms · 2 beds · 1 private bath,801975,Elizabeth,Brooklyn,Crown Heights,40.67770856,-73.94611689,Private room,106.0,7,72,2024-01-14,1.09,2,305,19,OSE-STRREG-0000300,1,15
50230523.0,Rental unit in New York · ★4.52 · Studio · 2 beds · 1 bath,9743617,Patricia,Manhattan,Harlem,40.81563,-73.94315,Entire home/apt,149.0,4,52,2024-01-02,1.64,7,179,18,Exempt,2,6
25284006.0,Loft in Brooklyn · ★4.85 · 1 bedroom · 1 bed · 1 bath,10671495,Dora,Brooklyn,Williamsburg,40.70641,-73.93754,Entire home/apt,102.0,30,73,2024-01-03,1.06,1,40,10,,2,33
27551715.0,Rental unit in Brooklyn · ★4.83 · 2 bedrooms · 3 beds · 1 bath,14049772,Vanessa,Brooklyn,Dyker Heights,40.61792,-74.00731,Entire home/apt,160.0,30,29,2024-01-04,0.44,2,83,2,,2,68
1793091.0,Townhouse in New York · ★4.77 · 1 bedroom · 1 bed · 1 bath,9407785,Ana Maria,Manhattan,Upper West Side,40.77652,-73.97792,Entire home/apt,85.0,30,305,2024-01-05,2.47,1,196,4,,2,20
9.94e+17,Rental unit in New York · ★4.30 · 1 bedroom · 2 beds · 1 bath,3344231,Cesar,Manhattan,East Village,40.72919548,-73.98973163,Entire home/apt,120.0,4,10,2024-01-16,3.66,1,57,10,Exempt,2,34
52145241.0,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,3684332,Melissa,Brooklyn,Crown Heights,40.672,-73.94715,Private room,119.0,4,22,2024-01-03,0.78,1,30,19,OSE-STRREG-0000388,1,15
44558113.0,Rental unit in New York · ★4.86 · Studio · 1 bed · 1 bath,61391963,Stay With Vibe,Manhattan,Kips Bay,40.74277,-73.97809,Entire home/apt,79.0,30,14,2024-01-31,0.4,130,333,4,,2,66
5.69e+17,Rental unit in Brooklyn · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,417275418,Mia,Brooklyn,Williamsburg,40.71136152,-73.96379737,Private room,83.0,1,129,2024-01-21,5.47,6,99,56,OSE-STRREG-0008664,1,33
6.34e+17,Aparthotel in New York · ★4.69 · 1 bedroom · 2 beds · 2 baths,231281049,The Manhattan Club,Manhattan,Midtown,40.76469,-73.981224,Entire home/apt,381.0,1,62,2024-01-29,3.02,10,333,51,Exempt,2,17
9.94e+17,Rental unit in New York · ★4.46 · 1 bedroom · 2 beds · 1 bath,78430614,Jay,Manhattan,Hell's Kitchen,40.75714919,-73.99526347,Entire home/apt,125.0,2,13,2024-01-17,3.31,1,69,13,Exempt,2,29
5.72e+17,Rental unit in Brooklyn · ★4.68 · 1 bedroom · 1 bed · 1 shared bath,447103289,Alexandra,Brooklyn,Bedford-Stuyvesant,40.68108,-73.91313,Private room,10.0,30,100,2024-01-31,4.24,3,360,50,,1,9
1.01e+18,Rental unit in Queens · ★4.85 · 1 bedroom · 1 bed · 1 bath,47657014,Rose,Queens,Astoria,40.76672651,-73.92042647,Private room,88.0,3,13,2024-01-31,3.79,2,207,13,Exempt,1,38
1.01e+18,Home in New York · ★5.0 · 1 bedroom · 3 beds · 1 bath,209334556,J,Manhattan,Hell's Kitchen,40.76143554,-73.99811204,Entire home/apt,291.0,3,12,2024-01-25,4.93,1,191,12,OSE-STRREG-0000320,2,29
3791244.0,Rental unit in New York · ★4.78 · 1 bedroom · 1 bed · 1 bath,2119276,Urban Furnished,Manhattan,West Village,40.73368,-74.00797,Entire home/apt,143.0,30,27,2024-02-01,0.24,53,317,1,,2,53
21838230.0,Home in Queens · ★4.91 · 1 bedroom · 2 beds · 1 private bath,22059980,Chrys,Queens,Ditmars Steinway,40.78153,-73.90774,Private room,85.0,2,65,2024-01-30,2.35,1,29,45,OSE-STRREG-0000042,1,69
53045512.0,Aparthotel in New York · ★4.57 · Studio · 1 bed · 1 bath,420415528,Placemakr Wall Street,Manhattan,Financial District,40.704903,-74.006416,Entire home/apt,217.0,1,69,2024-01-06,2.5,15,365,8,Exempt,2,18
9.63e+17,Rental unit in New York · ★4.33 · Studio · 1 bed · 1 bath,219517861,Sonder (NYC),Manhattan,Financial District,40.70817,-74.00651,Entire home/apt,205.0,2,36,2024-01-26,6.43,84,329,36,Exempt,2,18
7.79e+17,Rental unit in Manhattan · ★4.92 · 1 bedroom · 1 bed · 1 bath,233207914,Kai,Manhattan,Hell's Kitchen,40.76508806,-73.99035879,Entire home/apt,215.0,3,25,2024-01-21,1.78,2,130,24,Exempt,2,29
6.9e+17,Rental unit in New York · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,33074274,Vigil,Manhattan,Harlem,40.80767,-73.94976,Private room,72.0,5,24,2024-01-31,1.4,3,192,16,OSE-STRREG-0000549,1,6
40869871.0,Rental unit in New York · ★4.53 · 1 bedroom · 1 bed · 1 bath,219517861,Sonder (NYC),Manhattan,Financial District,40.70797,-74.00683,Entire home/apt,266.0,2,30,2024-01-26,0.6,84,338,7,Exempt,2,18
23785875.0,Home in New York · ★4.84 · 4 bedrooms · 4 beds · 2 baths,137916804,Asia,Manhattan,Washington Heights,40.85383,-73.93323,Entire home/apt,300.0,30,120,2024-01-02,1.71,1,334,23,,2,70
7.05e+17,Townhouse in Brooklyn · ★4.80 · 2 bedrooms · 4 beds · 1 bath,41468177,Jacqueline,Brooklyn,South Slope,40.66703,-73.98928,Entire home/apt,343.0,2,41,2024-01-28,2.36,1,281,27,OSE-STRREG-0000551,2,7
52772214.0,Aparthotel in New York · ★4.59 · 1 bedroom · 2 beds · 2 baths,420415528,Placemakr Wall Street,Manhattan,Financial District,40.704903,-74.006416,Entire home/apt,535.0,1,51,2024-01-01,1.85,15,350,6,Exempt,2,18
8.69e+17,Rental unit in Brooklyn · ★4.73 · 3 bedrooms · 4 beds · 1.5 baths,12639098,Imrul,Brooklyn,Gowanus,40.6818722,-73.981614,Entire home/apt,325.0,30,33,2024-01-21,3.76,2,335,33,,2,45
53584914.0,Home in Queens · ★4.97 · 2 bedrooms · 3 beds · 1 bath,433944579,Jinfa,Queens,Corona,40.75009,-73.85234,Entire home/apt,90.0,30,34,2024-01-25,1.59,2,205,13,,2,28
9.42e+17,Rental unit in Queens · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,63313861,Veronica,Queens,Corona,40.7476,-73.86454,Shared room,39.0,1,20,2024-02-01,3.13,2,267,20,OSE-STRREG-0000437,3,28
52554380.0,Rental unit in New York · ★4.98 · 1 bedroom · 1 bed · 2 baths,68995107,Yeun-Ah,Manhattan,Harlem,40.8081,-73.94708,Private room,104.0,1,128,2024-02-02,4.77,1,218,60,OSE-STRREG-0001055,1,6
6.7e+17,Condo in The Bronx · ★4.92 · 1 bedroom · 1 bed · 1 bath,303481918,Mario,Bronx,Longwood,40.81983,-73.9101,Entire home/apt,175.0,2,36,2024-01-28,2.05,1,96,21,OSE-STRREG-0000274,2,59
6348972.0,Rental unit in New York · ★4.83 · 1 bedroom · 1 bed · 1 bath,33074274,Vigil,Manhattan,Harlem,40.80629111,-73.94843617,Private room,69.0,5,83,2024-01-18,0.78,3,186,23,OSE-STRREG-0000549,1,6
5.91e+17,Home in Queens · ★4.96 · 2 bedrooms · 3 beds · 2 baths,80690001,Dean,Queens,Springfield Gardens,40.66064015,-73.75988608,Entire home/apt,175.0,3,55,2024-01-22,2.44,1,130,21,OSE-STRREG-0001142,2,27
52772578.0,Aparthotel in New York · ★4.78 · 4 bedrooms · 4 beds · 2 baths,420415528,Placemakr Wall Street,Manhattan,Financial District,40.704903,-74.006416,Entire home/apt,805.0,1,93,2024-01-26,3.39,15,345,24,Exempt,2,18
8.6e+17,Townhouse in New York · ★4.96 · 3 bedrooms · 6 beds · 2 baths,52128810,Dennis,Manhattan,Harlem,40.81266861,-73.94698157,Entire home/apt,423.0,5,28,2024-01-21,3.53,1,210,28,OSE-STRREG-0000339,2,6
1.01e+18,Home in Queens · ★4.77 · 1 bedroom · 1 bed · 1 bath,530349907,Wei,Queens,College Point,40.78056266,-73.8429081,Entire home/apt,105.0,5,13,2024-01-21,3.64,1,141,13,Exempt,2,71
7.98e+17,Hotel in New York · ★4.37 · 2 bedrooms · 2 beds · 1 private bath,484277630,Bugra Han,Manhattan,Midtown,40.75440032,-73.98204065,Private room,128.0,4,27,2024-01-14,4.53,33,75,27,Exempt,1,17
6196354.0,Loft in Brooklyn · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,31621291,Elisabeth,Brooklyn,Williamsburg,40.70657,-73.93664,Shared room,36.0,1,436,2024-01-19,4.08,2,11,39,OSE-STRREG-0000749,3,33
8.12e+17,Home in Queens · ★4.96 · 2 bedrooms · 2 beds · 1 private bath,497666911,Leila,Queens,South Ozone Park,40.6733613,-73.81093125,Private room,162.0,1,55,2024-01-29,5.31,1,363,55,OSE-STRREG-0000452,1,72
8.29e+17,Home in Queens · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,61592660,John,Queens,Flushing,40.73956006,-73.8075408,Private room,55.0,30,14,2024-01-26,1.52,1,364,14,,1,62
7.62e+17,Rental unit in The Bronx · ★4.87 · 1 bedroom · 1 bed · 1 shared bath,178229322,Vas,Bronx,Concourse Village,40.82553298,-73.92125639,Private room,54.0,14,15,2024-02-04,2.88,2,224,15,Exempt,1,73
30089412.0,Rental unit in Brooklyn · ★4.92 · 2 bedrooms · 3 beds · 1 private bath,156481014,Nyesha,Brooklyn,Clinton Hill,40.68377,-73.96093,Private room,236.0,2,133,2024-01-15,2.11,1,82,39,ose-strreg-0001103,1,74
53050810.0,Guest suite in Brooklyn · ★4.93 · 1 bedroom · 1 bed · 1 private bath,17888612,James,Brooklyn,Greenpoint,40.72811,-73.94769,Private room,106.0,3,124,2024-01-30,4.6,1,74,53,OSE-STRREG-0000212,1,75
7.92e+17,Rental unit in Brooklyn · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,417275418,Mia,Brooklyn,Williamsburg,40.70861,-73.95766,Private room,98.0,1,14,2024-01-18,1.04,6,53,13,OSE-STRREG-0008664,1,33
48941935.0,Rental unit in New York · ★4.74 · Studio · 2 beds · 1 bath,219517861,Sonder (NYC),Manhattan,Financial District,40.70898,-74.0094,Entire home/apt,377.0,2,31,2024-01-04,1.05,84,332,13,Exempt,2,18
53807453.0,Home in Bronx · ★4.92 · 2 bedrooms · 1 private bath,435851751,John,Bronx,Throgs Neck,40.8182,-73.82023,Private room,232.0,2,13,2024-01-02,1.58,1,364,13,OSE-STRREG-0000432,1,76
7.33e+17,Rental unit in Brooklyn · ★4.85 · 1 bedroom · 1 bed · 1 bath,85006028,Kevin,Brooklyn,Williamsburg,40.71148,-73.95538,Private room,85.0,1,13,2024-01-23,0.8,3,89,8,OSE-STRREG-0000833,1,33
6.73e+17,Rental unit in Brooklyn · ★4.90 · 2 bedrooms · 3 beds · 1 bath,470064540,Jules Andre,Brooklyn,Canarsie,40.63867,-73.9078,Entire home/apt,151.0,2,52,2024-01-21,2.81,1,327,30,OSE-STRREG-0000325,2,40
6.61e+17,Rental unit in Staten Island · ★4.98 · 1 bedroom · 1 bed · 1 bath,121578156,Teresa And Peter,Staten Island,Tottenville,40.50031443,-74.23913565,Entire home/apt,105.0,30,56,2024-01-31,2.92,1,363,29,,2,77
6.59e+17,Rental unit in New York · ★4.24 · 1 bedroom · 1 bed · 1 shared bath,401202937,Eliza,Manhattan,Midtown,40.74616,-73.98669,Private room,43.0,1,25,2024-01-08,1.3,60,165,20,Exempt,1,17
5.82e+17,Rental unit in Brooklyn · ★4.84 · Studio · 1 bed · 1 bath,449529549,Paul,Brooklyn,Sunset Park,40.65673,-74.00141,Entire home/apt,107.0,30,55,2024-01-15,2.4,2,54,26,,2,4
6.41e+17,Loft in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1 bath,6874611,Michael,Brooklyn,Fort Greene,40.6903,-73.97854,Entire home/apt,400.0,30,51,2024-01-28,2.85,1,364,40,,2,78
52593750.0,Condo in Queens · ★5.0 · 2 bedrooms · 3 beds · 1 bath,34118225,Mo,Queens,Kew Gardens Hills,40.72061,-73.81854,Entire home/apt,259.0,3,72,2024-01-17,2.57,1,316,37,Exempt,2,79
18077042.0,Home in Queens · ★5.0 · 1 bedroom · 1 bed · 1 private bath,121093001,Geoffrey,Queens,Ozone Park,40.67589,-73.85781,Private room,89.0,4,252,2024-01-10,3.05,1,58,25,OSE-STRREG-0001038,1,48
13004961.0,Rental unit in New York · ★4.71 · 1 bedroom · 3 beds · 1 bath,4852748,Michelle,Manhattan,Harlem,40.80693283,-73.94565671,Entire home/apt,179.0,3,56,2024-01-04,0.82,9,347,13,Exempt,2,6
45286592.0,Rental unit in The Bronx · ★4.76 · 1 bedroom · 1 shared bath,157589285,Elhadj,Bronx,Claremont Village,40.83805,-73.90871,Private room,55.0,3,79,2024-01-09,1.94,1,230,35,OSE-STRREG-0000621,1,80
22446479.0,Rental unit in Brooklyn  · ★4.67 · 1 bedroom · 1 bed · 0 shared baths,128793815,Atthaphon,Brooklyn,Williamsburg,40.71924,-73.96173,Private room,71.0,30,83,2024-01-01,1.12,3,269,4,,1,33
34667590.0,Guest suite in The Bronx · ★4.62 · 1 bedroom · 2 beds · 1 bath,7850260,Raymond,Bronx,Mott Haven,40.8127,-73.90988,Entire home/apt,59.0,30,119,2024-01-14,2.3,2,281,26,,2,81
40731114.0,Rental unit in Brooklyn · ★4.99 · 1 bedroom · 2 beds · 1 bath,642004,John,Brooklyn,Brooklyn Heights,40.69223,-73.9926,Entire home/apt,153.0,30,81,2024-01-15,1.63,2,44,16,,2,82
7.65e+17,Rental unit in New York · ★4.26 · 1 bedroom · 1 bed · 1 shared bath,488556209,Maria,Manhattan,Harlem,40.82097,-73.94483,Private room,61.0,4,38,2024-02-03,2.67,3,139,32,Exempt,1,6
4604991.0,Rental unit in Brooklyn · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,23861788,Luis,Brooklyn,Bedford-Stuyvesant,40.69863,-73.94397,Private room,75.0,3,345,2024-01-29,3.25,1,23,31,OSE-STRREG-0000528,1,9
21581457.0,Condo in Brooklyn · ★4.98 · 1 bedroom · 1 bed · 2 baths,1406432,Mary,Brooklyn,Prospect Heights,40.67361821,-73.96449928,Private room,140.0,3,65,2024-01-28,0.86,1,32,15,OSE-STRREG-0000583,1,83
4756551.0,Rental unit in Brooklyn · ★4.88 · 1 bedroom · 1 bed · 2 baths,4031913,Sheena,Brooklyn,Prospect-Lefferts Gardens,40.65782,-73.96096,Private room,118.0,2,220,2024-01-24,1.99,1,15,17,OSE-STRREG-0000795,1,84
52126679.0,Rental unit in Brooklyn · ★4.89 · 1 bedroom · 1 bed · 1 bath,430917365,Dawn,Brooklyn,East Flatbush,40.64511,-73.92413,Entire home/apt,180.0,2,109,2024-01-18,3.85,1,34,44,OSE-STRREG-0000439,2,39
9.56e+17,Guesthouse in Brooklyn · ★4.88 · 1 bedroom · 2 beds · 1 bath,68417473,BnB,Brooklyn,Sunset Park,40.63493,-74.01232,Entire home/apt,175.0,1,17,2024-02-02,4.02,1,174,17,Exempt,2,4
49652091.0,Condo in New York · ★4.93 · 1 bedroom · 1 bed · 1 bath,369817284,Sara,Manhattan,Gramercy,40.73814,-73.98221,Entire home/apt,185.0,30,14,2024-01-08,0.55,4,303,7,,2,85
29831517.0,Home in Brooklyn · ★4.86 · 1 bedroom · 1 bed · 1 private bath,224384517,Rena,Brooklyn,Canarsie,40.64438,-73.89096,Private room,76.0,2,329,2024-01-26,5.23,1,115,66,OSE-STRREG-0000173,1,40
49440516.0,Hotel in New York · ★4.61 · 1 bedroom · 1 bed · 1 private bath,397872858,M,Manhattan,Theater District,40.76329,-73.98287,Private room,225.0,1,31,2024-01-12,0.97,9,323,13,Exempt,1,63
48383682.0,Rental unit in Queens · ★4.94 · 2 bedrooms · 2 beds · 1 bath,80134273,Paola,Queens,Forest Hills,40.72,-73.85118,Entire home/apt,149.0,30,101,2024-01-17,2.85,1,292,37,,2,86
7.68e+17,Rental unit in Brooklyn · ★4.64 · 2 bedrooms · 2 beds · 1 bath,478592369,Diely,Brooklyn,Flatlands,40.62838,-73.92566,Entire home/apt,75.0,30,22,2024-01-25,1.87,3,248,22,,2,87
